caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2011/02/24,-0.000795,-0.001028,0.000807,0.000628,12168720900.00,500,12181232300.00,500,1306.10,-0.000994
2011/02/25,0.010296,0.010031,0.013984,0.013768,12290626200.00,500,12168720900.00,500,1319.88,0.010550
2011/02/28,0.005120,0.005067,0.004406,0.004329,12350222100.00,500,12296221200.00,500,1327.22,0.005561
2011/03/01,-0.015713,-0.015714,-0.017399,-0.017401,12173761000.00,500,12368073600.00,500,1306.33,-0.015740
2011/03/02,0.002000,0.001837,0.003025,0.002882,12196541700.00,500,12173761000.00,500,1308.44,0.001615
2011/03/03,0.017027,0.016987,0.017841,0.017802,12403795000.00,500,12196541700.00,500,1330.97,0.017219
2011/03/04,-0.007280,-0.007284,-0.006721,-0.006729,12313965500.00,500,12403795000.00,500,1321.15,-0.007378
2011/03/07,-0.008306,-0.008341,-0.009655,-0.009749,12211289400.00,500,12313965500.00,500,1310.13,-0.008341
2011/03/08,0.009110,0.008916,0.010391,0.010126,12320140500.00,500,12211289400.00,500,1321.82,0.008923
2011/03/09,-0.001121,-0.001315,-0.001556,-0.001729,12303938900.00,500,12320140500.00,500,1320.02,-0.001362
2011/03/10,-0.018763,-0.018766,-0.018543,-0.018545,12073063900.00,500,12303938900.00,500,1295.11,-0.018871
2011/03/11,0.007394,0.007093,0.009379,0.009199,12159120500.00,500,12073063900.00,500,1304.28,0.007080
2011/03/14,-0.005894,-0.005926,-0.006354,-0.006385,12087065400.00,500,12159120500.00,500,1296.39,-0.006049
2011/03/15,-0.011073,-0.011076,-0.009915,-0.009928,11952958300.00,500,12087065400.00,500,1281.87,-0.011200
2011/03/16,-0.019373,-0.019406,-0.016072,-0.016129,11721012500.00,500,11952958300.00,500,1256.88,-0.019495
2011/03/17,0.012992,0.012964,0.011115,0.011034,11872997700.00,500,11721012500.00,500,1273.72,0.013398
2011/03/18,0.004214,0.004214,0.005409,0.005409,11921917800.00,500,11872997700.00,500,1279.20,0.004302
2011/03/21,0.015058,0.015051,0.015091,0.015057,12099359100.00,500,11921917800.00,500,1298.38,0.014994
2011/03/22,-0.003353,-0.003474,-0.004490,-0.004561,12057327100.00,500,12099359100.00,500,1293.77,-0.003551
2011/03/23,0.002916,0.002906,0.003459,0.003435,12092393000.00,500,12057327100.00,500,1297.54,0.002914
2011/03/24,0.009368,0.009338,0.010513,0.010508,12205267100.00,500,12092393000.00,500,1309.66,0.009341
2011/03/25,0.003189,0.003189,0.003854,0.003854,12246126500.00,500,12205267100.00,500,1313.80,0.003161
2011/03/28,-0.002774,-0.002774,-0.004056,-0.004056,12212117000.00,500,12246126500.00,500,1310.19,-0.002748
2011/03/29,0.007224,0.007018,0.007897,0.007658,12297816600.00,500,12212117000.00,500,1319.44,0.007060
2011/03/30,0.006720,0.006607,0.008482,0.008349,12379066000.00,500,12297816600.00,500,1328.26,0.006685
2011/03/31,-0.001745,-0.001745,-0.000970,-0.000970,12360909700.00,500,12379066000.00,500,1325.83,-0.001829
2011/04/01,0.004890,0.004883,0.006070,0.006047,12430097300.00,500,12358836400.00,500,1332.41,0.004963
2011/04/04,0.000419,0.000303,-0.000033,-0.000079,12440468700.00,500,12436735000.00,500,1332.87,0.000345
2011/04/05,0.000089,0.000078,0.002330,0.002318,12441438100.00,500,12440468700.00,500,1332.63,-0.000180
2011/04/06,0.002602,0.002195,0.002082,0.001925,12468743500.00,500,12441438100.00,500,1335.54,0.002184
2011/04/07,-0.001498,-0.001539,-0.002262,-0.002343,12449555600.00,500,12468743500.00,500,1333.51,-0.001520
2011/04/08,-0.004034,-0.004035,-0.005628,-0.005631,12399501700.00,500,12449555600.00,500,1328.17,-0.004004
2011/04/11,-0.002773,-0.002798,-0.003568,-0.003572,12364805800.00,500,12399501700.00,500,1324.46,-0.002793
2011/04/12,-0.007576,-0.007586,-0.007254,-0.007272,12271012200.00,500,12364805800.00,500,1314.16,-0.007777
2011/04/13,0.000442,0.000346,0.001715,0.001666,12275256200.00,500,12271012200.00,500,1314.41,0.000190
2011/04/14,0.000048,0.000033,0.000760,0.000749,12275667000.00,500,12275256200.00,500,1314.52,0.000084
2011/04/15,0.003814,0.003814,0.006361,0.006361,12322463400.00,500,12275667000.00,500,1319.68,0.003925
2011/04/18,-0.011038,-0.011050,-0.011981,-0.011989,12186531600.00,500,12322463400.00,500,1305.14,-0.011018
2011/04/19,0.005612,0.005586,0.005506,0.005455,12254620100.00,500,12186531600.00,500,1312.62,0.005731
2011/04/20,0.013576,0.013549,0.015219,0.015192,12420661900.00,500,12254620100.00,500,1330.36,0.013515
2011/04/21,0.005122,0.005100,0.005672,0.005658,12482731600.00,500,12420661900.00,500,1337.38,0.005277
2011/04/25,-0.001707,-0.001714,-0.001820,-0.001840,12461343500.00,500,12482731600.00,500,1335.25,-0.001593
2011/04/26,0.008955,0.008955,0.008304,0.008304,12572938200.00,500,12461343500.00,500,1347.24,0.008980
2011/04/27,0.006537,0.006368,0.005560,0.005437,12653037100.00,500,12572938200.00,500,1355.66,0.006250
2011/04/28,0.003553,0.003475,0.003113,0.002971,12703194500.00,500,12659046800.00,500,1360.48,0.003555
2011/04/29,0.002303,0.002298,0.001898,0.001892,12721282000.00,500,12703194500.00,500,1363.61,0.002301
2011/05/02,-0.001740,-0.001740,-0.001591,-0.001591,12699261800.00,500,12721282000.00,500,1361.22,-0.001753
2011/05/03,-0.003341,-0.003344,-0.005761,-0.005778,12656833400.00,500,12699261800.00,500,1356.62,-0.003379
2011/05/04,-0.006527,-0.006698,-0.007093,-0.007208,12572052900.00,500,12656833400.00,500,1347.32,-0.006855
2011/05/05,-0.008979,-0.009065,-0.005357,-0.005587,12458078500.00,500,12572052900.00,500,1335.10,-0.009070
2011/05/06,0.003920,0.003803,0.004336,0.004245,12505474400.00,500,12458078500.00,500,1340.20,0.003820
2011/05/09,0.004444,0.004433,0.005575,0.005559,12560911500.00,500,12505474400.00,500,1346.29,0.004544
2011/05/10,0.008069,0.008050,0.010484,0.010444,12662031700.00,500,12560911500.00,500,1357.16,0.008074
2011/05/11,-0.010324,-0.010942,-0.010537,-0.010787,12523488900.00,500,12662031700.00,500,1342.08,-0.011111
2011/05/12,0.005203,0.005101,0.006372,0.006201,12587371400.00,500,12523488900.00,500,1348.65,0.004895
2011/05/13,-0.008049,-0.008082,-0.008204,-0.008248,12485651500.00,500,12587371400.00,500,1337.77,-0.008067
2011/05/16,-0.006157,-0.006222,-0.005696,-0.005786,12408360600.00,500,12485651500.00,500,1329.47,-0.006204
2011/05/17,-0.000167,-0.000429,-0.001929,-0.002012,12403026700.00,500,12408360600.00,500,1328.98,-0.000369
2011/05/18,0.008827,0.008645,0.011139,0.010954,12510238800.00,500,12403026700.00,500,1340.68,0.008804
2011/05/19,0.002355,0.002272,0.002140,0.002095,12538468200.00,500,12510238800.00,500,1343.60,0.002178
2011/05/20,-0.007732,-0.007735,-0.007402,-0.007407,12441545700.00,500,12538468200.00,500,1333.27,-0.007688
2011/05/23,-0.011920,-0.011934,-0.013051,-0.013099,12293065100.00,500,12441545700.00,500,1317.37,-0.011926
2011/05/24,-0.000953,-0.000963,-0.001741,-0.001767,12281231400.00,500,12293065100.00,500,1316.28,-0.000827
2011/05/25,0.003019,0.002951,0.003484,0.003411,12317420700.00,500,12281231400.00,500,1320.47,0.003183
2011/05/26,0.004271,0.004033,0.005566,0.005395,12367096000.00,500,12317420700.00,500,1325.69,0.003953
2011/05/27,0.004343,0.004142,0.005058,0.004831,12418332400.00,500,12367096000.00,500,1331.10,0.004081
2011/05/31,0.010535,0.010519,0.009323,0.009299,12546074800.00,500,12418332400.00,500,1345.20,0.010593
2011/06/01,-0.022642,-0.022746,-0.024606,-0.024681,12260700300.00,500,12546074800.00,500,1314.55,-0.022785
2011/06/02,-0.001226,-0.001283,-0.000594,-0.000661,12244729800.00,500,12260438500.00,500,1312.94,-0.001225
2011/06/03,-0.009755,-0.009804,-0.012310,-0.012356,12130113900.00,500,12241829200.00,500,1300.16,-0.009734
2011/06/06,-0.010634,-0.010654,-0.012356,-0.012404,12000886300.00,500,12130113900.00,500,1286.17,-0.010760
2011/06/07,-0.000794,-0.000831,0.001677,0.001601,11990937000.00,500,12000886300.00,500,1284.94,-0.000956
2011/06/08,-0.004053,-0.004286,-0.007345,-0.007692,11939542200.00,500,11990937000.00,500,1279.56,-0.004187
2011/06/09,0.007452,0.007452,0.007813,0.007813,12028516700.00,500,11939542200.00,500,1289.00,0.007378
2011/06/10,-0.013762,-0.013778,-0.014822,-0.014859,11863083300.00,500,12028516700.00,500,1270.98,-0.013980
2011/06/13,0.000999,0.000672,-0.000821,-0.000996,11871052900.00,500,11863083300.00,500,1271.83,0.000669
2011/06/14,0.012595,0.012542,0.015994,0.015940,12019933900.00,500,11871052900.00,500,1287.87,0.012612
2011/06/15,-0.017561,-0.017605,-0.018102,-0.018188,11808318100.00,500,12019933900.00,500,1265.42,-0.017432
2011/06/16,0.001957,0.001786,0.000707,0.000610,11829413600.00,500,11808318100.00,500,1267.64,0.001754
2011/06/17,0.003049,0.003046,0.004262,0.004255,11865446500.00,500,11829413600.00,500,1271.50,0.003045
2011/06/20,0.005522,0.005514,0.006649,0.006613,11930949900.00,500,11865446500.00,500,1278.36,0.005395
2011/06/21,0.013557,0.013447,0.015822,0.015769,12091384200.00,500,11930949900.00,500,1295.52,0.013423
2011/06/22,-0.006441,-0.006485,-0.006236,-0.006317,12012970600.00,500,12091384200.00,500,1287.14,-0.006468
2011/06/23,-0.002696,-0.002696,-0.001740,-0.001740,11980588100.00,500,12012970600.00,500,1283.50,-0.002828
2011/06/24,-0.011903,-0.011903,-0.011189,-0.011189,11838361200.00,500,11980588100.00,500,1268.45,-0.011726
2011/06/27,0.009232,0.009232,0.007723,0.007723,11947655700.00,500,11838361200.00,500,1280.10,0.009184
2011/06/28,0.013162,0.012946,0.014232,0.013955,12102333300.00,500,11947655700.00,500,1296.67,0.012944
2011/06/29,0.008388,0.008256,0.008306,0.008184,12202250000.00,500,12102333300.00,500,1307.41,0.008283
2011/06/30,0.010084,0.010077,0.009482,0.009469,12311707600.00,500,12202250000.00,500,1320.64,0.010119
2011/07/01,0.014493,0.014370,0.015841,0.015771,12483936700.00,500,12325039500.00,500,1339.67,0.014410
2011/07/05,-0.001209,-0.001240,-0.003097,-0.003118,12473814900.00,500,12483936700.00,500,1337.88,-0.001336
2011/07/06,0.001503,0.001140,0.000956,0.000844,12523674700.00,500,12509416200.00,500,1339.22,0.001002
2011/07/07,0.010678,0.010621,0.011740,0.011629,12656686200.00,500,12523674700.00,500,1353.22,0.010454
2011/07/08,-0.006843,-0.006843,-0.009086,-0.009086,12570141000.00,500,12656686200.00,500,1343.80,-0.006961
2011/07/11,-0.018032,-0.018056,-0.021121,-0.021124,12343171000.00,500,12570141000.00,500,1319.49,-0.018090
2011/07/12,-0.004430,-0.004435,-0.004198,-0.004205,12288430000.00,500,12343171000.00,500,1313.64,-0.004434
2011/07/13,0.003165,0.003072,0.002630,0.002590,12326180300.00,500,12288430000.00,500,1317.72,0.003106
2011/07/14,-0.006812,-0.006827,-0.010035,-0.010047,12241985600.00,500,12326180300.00,500,1308.87,-0.006716
2011/07/15,0.005592,0.005592,0.005668,0.005668,12310693500.00,500,12241985600.00,500,1316.14,0.005554
2011/07/18,-0.008152,-0.008191,-0.011729,-0.011749,12209993300.00,500,12310693500.00,500,1305.44,-0.008130
2011/07/19,0.016329,0.016329,0.017240,0.017240,12409370800.00,500,12209993300.00,500,1326.73,0.016309
2011/07/20,-0.000564,-0.000703,-0.000593,-0.000632,12400761200.00,500,12409370800.00,500,1325.84,-0.000671
2011/07/21,0.013493,0.013413,0.013446,0.013406,12567318400.00,500,12400761200.00,500,1343.80,0.013546
2011/07/22,0.000963,0.000940,0.001132,0.001118,12579133900.00,500,12567318400.00,500,1345.02,0.000908
2011/07/25,-0.005611,-0.005617,-0.006445,-0.006461,12508477400.00,500,12579133900.00,500,1337.43,-0.005643
2011/07/26,-0.003890,-0.003895,-0.004348,-0.004354,12459712900.00,500,12508477400.00,500,1331.94,-0.004105
2011/07/27,-0.020252,-0.020296,-0.023227,-0.023311,12206834500.00,500,12459712900.00,500,1304.89,-0.020309
2011/07/28,-0.003164,-0.003264,-0.005099,-0.005287,12167773900.00,500,12206834500.00,500,1300.67,-0.003234
2011/07/29,-0.006379,-0.006379,-0.004724,-0.004724,12076836200.00,500,12167773900.00,500,1292.28,-0.006451
2011/08/01,-0.004214,-0.004214,-0.007995,-0.007995,12025593100.00,500,12076836200.00,500,1286.94,-0.004132
2011/08/02,-0.025575,-0.025577,-0.029931,-0.029934,11718048600.00,500,12025593100.00,500,1254.05,-0.025557
2011/08/03,0.005456,0.005107,0.006170,0.005978,11777878700.00,500,11718048600.00,500,1260.34,0.005016
2011/08/04,-0.047724,-0.047769,-0.052704,-0.052798,11215204600.00,500,11777878700.00,500,1200.07,-0.047820
2011/08/05,-0.000673,-0.000684,-0.003732,-0.003763,11207312200.00,500,11215204600.00,500,1199.38,-0.000575
2011/08/08,-0.066532,-0.066672,-0.075261,-0.075366,10460099700.00,500,11207312200.00,500,1119.46,-0.066634
2011/08/09,0.047420,0.047397,0.052410,0.052364,10955879600.00,500,10460099700.00,500,1172.53,0.047407
2011/08/10,-0.043752,-0.044203,-0.042452,-0.042658,10471598900.00,500,10955879600.00,500,1120.76,-0.044152
2011/08/11,0.046185,0.046001,0.050876,0.050630,10953275500.00,500,10471598900.00,500,1172.64,0.046290
2011/08/12,0.005184,0.005168,0.005382,0.005334,11009818100.00,500,10953275500.00,500,1178.81,0.005262
2011/08/15,0.021687,0.021612,0.024233,0.024124,11247566200.00,500,11009818100.00,500,1204.49,0.021785
2011/08/16,-0.009120,-0.009306,-0.011537,-0.011624,11142893000.00,500,11247566200.00,500,1192.76,-0.009739
2011/08/17,0.001028,0.000748,-0.002037,-0.002172,11151297500.00,500,11142893000.00,500,1193.89,0.000947
2011/08/18,-0.044371,-0.044425,-0.050668,-0.050747,10655901600.00,500,11151297500.00,500,1140.65,-0.044594
2011/08/19,-0.014923,-0.014923,-0.015422,-0.015422,10496748900.00,500,10655901600.00,500,1123.53,-0.015009
2011/08/22,0.000358,0.000358,0.000702,0.000702,10500508100.00,500,10496748900.00,500,1123.82,0.000258
2011/08/23,0.034443,0.034431,0.037238,0.037189,10862051700.00,500,10500508100.00,500,1162.35,0.034285
2011/08/24,0.013181,0.013040,0.015146,0.014970,11003692500.00,500,10862051700.00,500,1177.60,0.013120
2011/08/25,-0.015560,-0.015581,-0.018747,-0.018793,10832238800.00,500,11003692500.00,500,1159.27,-0.015566
2011/08/26,0.015294,0.015147,0.019517,0.019490,10995788000.00,500,10832238800.00,500,1176.80,0.015122
2011/08/29,0.028404,0.028280,0.034974,0.034783,11306749200.00,500,10995788000.00,500,1210.08,0.028280
2011/08/30,0.002626,0.002389,0.004648,0.004425,11333764200.00,500,11306749200.00,500,1212.92,0.002347
2011/08/31,0.005100,0.004979,0.006448,0.006347,11372211800.00,500,11333764200.00,500,1218.89,0.004922
2011/09/01,-0.011889,-0.011971,-0.014811,-0.014919,11236543100.00,500,11372211800.00,500,1204.42,-0.011871
2011/09/02,-0.025100,-0.025143,-0.028924,-0.028997,10954641900.00,500,11236543100.00,500,1173.97,-0.025282
2011/09/06,-0.007280,-0.007302,-0.008358,-0.008394,10874758600.00,500,10954641900.00,500,1165.24,-0.007436
2011/09/07,0.029003,0.028764,0.035269,0.034921,11187554600.00,500,10874758600.00,500,1198.62,0.028646
2011/09/08,-0.010623,-0.010664,-0.013755,-0.013827,11067989000.00,500,11187554600.00,500,1185.90,-0.010612
2011/09/09,-0.026630,-0.026645,-0.027527,-0.027551,10773013400.00,500,11067989000.00,500,1154.23,-0.026705
2011/09/12,0.007052,0.006986,0.006287,0.006233,10848275500.00,500,10773013400.00,500,1162.27,0.006966
2011/09/13,0.009622,0.009279,0.012943,0.012712,10948919400.00,500,10848275500.00,500,1172.87,0.009120
2011/09/14,0.013543,0.013539,0.015726,0.015706,11097159500.00,500,10948919400.00,500,1188.68,0.013480
2011/09/15,0.017299,0.017121,0.016838,0.016735,11287151100.00,500,11097159500.00,500,1209.11,0.017187
2011/09/16,0.005782,0.005764,0.003686,0.003653,11352024200.00,500,11287151100.00,500,1216.01,0.005707
2011/09/19,-0.009720,-0.009728,-0.012929,-0.012968,11241588100.00,500,11352024200.00,500,1204.09,-0.009803
2011/09/20,-0.001807,-0.001838,-0.004953,-0.005017,11220925400.00,500,11241588100.00,500,1202.09,-0.001661
2011/09/21,-0.029179,-0.029211,-0.034457,-0.034518,10893156600.00,500,11220925400.00,500,1166.76,-0.029390
2011/09/22,-0.032021,-0.032026,-0.034822,-0.034831,10544293900.00,500,10893156600.00,500,1129.56,-0.031883
2011/09/23,0.006360,0.006231,0.008394,0.008367,10610806900.00,500,10544293900.00,500,1136.43,0.006082
2011/09/26,0.023156,0.023156,0.024941,0.024941,10866318000.00,500,10620395800.00,500,1162.95,0.023336
2011/09/27,0.010558,0.010547,0.012946,0.012927,10980925400.00,500,10866318000.00,500,1175.38,0.010688
2011/09/28,-0.020291,-0.020530,-0.027303,-0.027625,10755485400.00,500,10980925400.00,500,1151.06,-0.020691
2011/09/29,0.007898,0.007848,0.008029,0.007960,10839891500.00,500,10755485400.00,500,1160.40,0.008114
2011/09/30,-0.024877,-0.024883,-0.029121,-0.029134,10547216800.00,500,10839891500.00,500,1131.42,-0.024974
2011/10/03,-0.028378,-0.028422,-0.035976,-0.036031,10247446100.00,500,10547216800.00,500,1099.23,-0.028451
2011/10/04,0.022528,0.022397,0.030962,0.030924,10475058100.00,500,10247446100.00,500,1123.95,0.022488
2011/10/05,0.018251,0.017743,0.022394,0.022182,10659756200.00,500,10475058100.00,500,1144.03,0.017866
2011/10/06,0.018483,0.018385,0.023555,0.023442,10855733100.00,500,10659756200.00,500,1164.97,0.018304
2011/10/07,-0.007992,-0.008025,-0.012689,-0.012706,10768616100.00,500,10855733100.00,500,1155.46,-0.008163
2011/10/10,0.034095,0.034095,0.036009,0.036009,11135768700.00,500,10768616100.00,500,1194.89,0.034125
2011/10/11,0.000593,0.000576,0.001073,0.001048,11142185400.00,500,11135768700.00,500,1195.54,0.000544
2011/10/12,0.009966,0.009817,0.012012,0.011931,11251576400.00,500,11142185400.00,500,1207.25,0.009795
2011/10/13,-0.002926,-0.003011,-0.002990,-0.003013,11217351300.00,500,11251576400.00,500,1203.66,-0.002974
2011/10/14,0.017327,0.017327,0.016930,0.016930,11405189800.00,500,11211000100.00,499,1224.58,0.017380
2011/10/17,-0.019308,-0.019340,-0.022993,-0.023025,11199219800.00,500,11420033400.00,500,1200.86,-0.019370
2011/10/18,0.020516,0.020516,0.025145,0.025145,11429000200.00,500,11199219800.00,500,1225.38,0.020419
2011/10/19,-0.012532,-0.012682,-0.013779,-0.013822,11284126700.00,500,11429000200.00,500,1209.88,-0.012649
2011/10/20,0.004447,0.004418,0.005944,0.005915,11337327400.00,500,11284126700.00,500,1215.39,0.004554
2011/10/21,0.018775,0.018750,0.024029,0.024016,11549851900.00,500,11337327400.00,500,1238.25,0.018809
2011/10/24,0.013029,0.013019,0.019569,0.019544,11700221100.00,500,11549851900.00,500,1254.19,0.012873
2011/10/25,-0.020037,-0.020037,-0.024498,-0.024498,11465691200.00,500,11700221100.00,500,1229.05,-0.020045
2011/10/26,0.010240,0.010230,0.011792,0.011781,11582992100.00,500,11465691200.00,500,1242.00,0.010537
2011/10/27,0.034398,0.034341,0.041114,0.041018,11980764000.00,500,11582992100.00,500,1284.59,0.034291
2011/10/28,0.000420,0.000384,0.001578,0.001464,11982256400.00,500,11980764000.00,500,1285.09,0.000389
2011/10/31,-0.024820,-0.024825,-0.027031,-0.027039,11666326100.00,500,11982256400.00,500,1253.30,-0.024738
2011/11/01,-0.027867,-0.027871,-0.030271,-0.030277,11337797900.00,500,11662831300.00,500,1218.28,-0.027942
2011/11/02,0.016246,0.016157,0.019158,0.019055,11520967200.00,500,11337797900.00,500,1237.90,0.016105
2011/11/03,0.018892,0.018697,0.020662,0.020525,11736364500.00,500,11520967200.00,500,1261.15,0.018782
2011/11/04,-0.006251,-0.006264,-0.004133,-0.004185,11662734800.00,500,11736364500.00,500,1253.23,-0.006280
2011/11/07,0.006382,0.006308,0.004194,0.004129,11736302700.00,500,11662734800.00,500,1261.12,0.006296
2011/11/08,0.012425,0.011834,0.011746,0.011366,11875185300.00,500,11736302700.00,500,1275.92,0.011736
2011/11/09,-0.036672,-0.036760,-0.041048,-0.041178,11438652600.00,500,11875185300.00,500,1229.10,-0.036695
2011/11/10,0.008642,0.008501,0.009166,0.008988,11535896800.00,500,11438652600.00,500,1239.69,0.008616
2011/11/11,0.019601,0.019601,0.022223,0.022223,11762177100.00,500,11535896800.00,500,1263.85,0.019489
2011/11/14,-0.009364,-0.009484,-0.011101,-0.011254,11650623400.00,500,11762177100.00,500,1251.78,-0.009550
2011/11/15,0.004751,0.004561,0.005296,0.005238,11703849900.00,500,11650623400.00,500,1257.81,0.004817
2011/11/16,-0.016475,-0.016755,-0.016615,-0.016846,11507746300.00,500,11703849900.00,500,1236.91,-0.016616
2011/11/17,-0.016845,-0.016865,-0.020409,-0.020462,11313703400.00,500,11507746300.00,500,1216.13,-0.016800
2011/11/18,-0.000391,-0.000455,0.000063,0.000001,11308768700.00,500,11313703400.00,500,1215.65,-0.000395
2011/11/21,-0.018651,-0.018753,-0.018325,-0.018458,11096638700.00,500,11308768700.00,500,1192.98,-0.018648
2011/11/22,-0.004026,-0.004113,-0.006342,-0.006442,11050593700.00,500,11096638700.00,500,1188.04,-0.004141
